DEPCOM,UN APPARTEMENT,UNE MAISON
91378.0,7229.947809296633,620.748358212038
91386.0,7310.956758312705,699.0698274079191
91390.0,6659.490232702084,759.2758793817197
91393.0,7094.039933454428,602.653078323328
91399.0,7722.296355727919,473.9035250159735
91405.0,7056.1148149028395,724.3585305961763
91408.0,6996.657804261797,788.2903212365761
91411.0,6512.265317518578,899.6656132000579
91412.0,7691.513390268909,568.0284555103394
91414.0,7418.2508910972565,927.3207707902653
91421.0,7284.024941754701,768.6419127511997
91425.0,6897.415700660744,696.1564461395023
91432.0,7232.6609404508645,696.6642906538881
91433.0,6746.523813142571,684.2813362674985
91434.0,7306.639668226541,761.5080665057959
91435.0,7476.59131476521,756.8096200558754
91441.0,7141.118076933315,1033.9091622958663
91457.0,6923.8294143321,852.9213251320017
91458.0,7056.830646936503,677.0466615378571
91461.0,6996.03998378402,712.4300441070209
91463.0,7270.160965251513,797.7080736176595
91468.0,7014.677767012125,761.0889259946078
91469.0,7478.882434188377,822.8622619128103
91471.0,7307.409874182543,740.2000392178821
91473.0,7893.184555442659,646.2460250133935
91477.0,7066.659697295998,801.6178610006004
91479.0,7597.023016168795,617.2202432263551
91482.0,6375.032196647925,639.6022385364582
91494.0,7106.4853849193905,689.3781779215286
91495.0,6071.915774017011,894.5360020079736
91507.0,3968.325794960415,710.7385081860874
91508.0,6753.3323026939615,761.7298929017212
91511.0,6975.389241602348,626.3622028266035
91514.0,7252.671259503029,751.3089539267913
91519.0,7522.288591222976,538.9370820634426
91521.0,7035.334345899742,664.9184224432624
91525.0,7495.389658164574,725.8969848356614
91526.0,5834.722716187779,604.4520564735028
91533.0,6944.716000576845,842.0927648542183
91534.0,7337.789982632672,750.5770307369537
91538.0,6868.511259833539,741.8212452082796
91540.0,7090.047488390343,718.3588601878048
91544.0,6578.165504129505,540.2248706845602
91546.0,6704.480557779281,729.9347453912446
91547.0,7689.559025369702,1114.2620036850585
91549.0,7234.071188978626,714.6650920293301
91552.0,7151.055070151992,712.2755212788848
91553.0,7398.7402386670165,763.8186391512667
91556.0,6809.128523722507,693.5179958539284
91560.0,6267.464046797086,467.0671477015774
91568.0,7909.6734072443805,917.7255241409024
91570.0,6947.778032088413,683.4379437741463
91573.0,7265.74837509452,685.0593550091561
91577.0,7374.125920770849,824.0436541880327
91578.0,5198.482291715582,726.2476375765432
91579.0,7090.85372369077,708.867707133901
91581.0,7121.733218165356,886.66790947209
91587.0,7245.080143125242,753.472675067043
91589.0,7204.63988611517,741.9342055547135
91593.0,7002.8743001074545,669.6937722005412
91599.0,7085.098328370677,632.1160868892266
91600.0,7142.616094052819,742.8911122673518
91602.0,7449.774411477395,835.8032498926208
91613.0,6645.11229147351,489.3632671962054
91617.0,7248.195345751951,773.7001402583772
91619.0,7706.388624555822,396.9435498874406
91629.0,7012.830461216792,839.7943622990382
91630.0,6860.4515491874745,652.7208409714291
91631.0,7529.49846548838,773.8100003374801
91634.0,7241.208165964899,807.3405585801803
91635.0,7085.51989520811,666.878431244764
91639.0,7310.64639618627,814.9966891612355
91645.0,7203.566545599788,742.5071247593453
91648.0,7139.354197410554,769.4507717186033
91649.0,7095.360447285249,809.8336742193086
91654.0,6520.475902356407,789.2221804698216
91657.0,7277.894285204175,837.4667315534061
91659.0,7015.150060830882,751.2726282461953
91661.0,7087.500607708813,756.9696795334795
91662.0,7968.862206280067,854.7793128411734
91665.0,7225.8844779734945,704.9017811605413
91666.0,7649.185242663471,925.0850939019394
91667.0,7205.355977171486,772.369747560102
91671.0,7710.151217560324,653.2680431597255
91679.0,6744.805717659255,1280.2355459406012
91685.0,7295.411143893636,888.9551155846069
91687.0,7030.716174343081,780.7508746396257
91689.0,7160.528792441308,741.5659543046814
91691.0,7291.749003677739,765.7767005347802
91692.0,6995.198427283037,756.0459816415598
93032.0,4183.285849952516,
93033.0,,2586.926384228188
94001.0,2561.2403100775196,
94034.0,11595.744680851063,
94047.0,5521.270896830727,917.2690379473842
94060.0,5407.82855681197,586.8514130037044
